Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
新加坡,SGP,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.18698883,99.25125122,100.0259094,97.81577301,102.175148,99.96884155,,
所罗门群岛,SLB,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,30.2325592,,,,,47.12405014,47.49584961,42.88407135,42.19721985,,,47.12366104,,,,,,,,,,,,,,,,,,,,,,,,83.52500153,86.50534821,86.29093933,86.5631485,88.24047089,89.17636871,90.09454346,90.75073242,88.97373962,87.67858887,,,,
塞拉利昂,SLE,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,16.0197506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.55771637,,,,64.97972107,61.3157196,59.91804886,,59.40245819,68.60758209,69.03736115,82.01914215,83.06362915,87.08876038,97.80697632,,
萨尔瓦多,SLV,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,39.60942841,43.96913147,49.44461823,51.14609909,,48.59014893,49.24475098,,,,46.64225006,50.19688034,53.01932907,51.28316879,,,63.88140106,67.38311768,64.38973999,,64.486763,64.09227753,64.58426666,,65.74640656,69.97976685,,76.07746124,,83.08393097,84.44313812,85.21324921,86.16162872,,90.1685791,89.14304352,93.82198334,94.2752533,97.20983887,97.81493378,99.4870224,98.02294159,96.41001892,95.62432098,92.74019623,92.485672,,,,,,,
圣马力诺,SMR,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.17391205,95.16129303,,,,,,,74.30555725,,,,,,,,91.08280182,84.8837204,105.8823471,80.21977997,121.5827332,,,,,,92.7835083,114.9068298,89.59538269,88.95027924,112.5,
索马里,SOM,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
塞尔维亚,SRB,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.6113129,106.2953033,97.96517181,95.39524841,100.8082199,98.29118347,98.53336334,103.0599136,101.5230103,99.64395142,100.9125977,98.70153809,98.07971954,98.08001709,99.18344116,88.77071381,
撒哈拉以南非洲地区（不包括高收入）,SSA,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,40.19161987,40.65148926,41.17567062,41.95359039,42.64215851,43.67362976,44.89947891,46.4721489,47.18394852,48.39300919,49.05117035,49.81901932,51.92695999,50.06713867,50.15003967,49.50325012,48.59954834,47.5946312,48.4621582,49.18281174,48.6822319,49.61111069,48.94136047,49.08100128,49.51409912,49.19948959,48.56978989,48.63996124,48.49174118,49.81518173,50.76605988,51.82970047,52.63562012,54.95666122,57.70687866,57.86878967,59.5007515,63.23069,63.95431137,63.67298889,64.60587311,64.73188782,65.07010651,65.45990753,66.23989105,66.69113159,67.47786713,67.74655914,68.33802795,69.09796143,,
南苏丹,SSD,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.67124939,,,,,,,,,,,,
撒哈拉以南非洲地区,SSF,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,40.20404816,40.66384125,41.18774033,41.9654007,42.65343857,43.68424988,44.91054153,46.48209,47.19290924,48.40052032,49.05821991,49.82690811,51.93373871,50.0737114,50.15761948,49.51026917,48.60541153,47.60113907,48.46950912,49.18994141,48.68756866,49.61645889,48.94675064,49.08654022,49.51974106,49.2048912,48.57546997,48.64535141,48.4967308,49.82030869,50.77109146,51.83428955,52.63980865,54.96075821,57.7105484,57.87189102,59.5033493,63.23320007,63.95684814,63.67562866,64.60777283,64.73381042,65.07215881,65.46209717,66.24227142,66.69261169,67.4798584,67.74829865,68.33988953,69.09922791,,
小国,SST,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,75.98201752,75.05040741,74.93206787,75.4655838,76.30404663,75.23153687,76.79385376,76.85298157,75.84037018,74.65476227,75.29875183,77.06458282,75.52468109,75.59277344,74.13925171,75.78868103,75.31053925,74.99295807,74.14807129,74.21865845,74.13878632,75.14038086,75.58830261,77.69248199,78.01712799,77.58740997,77.35954285,78.49868011,78.69342041,78.68180084,79.05741882,81.04901886,80.80436707,81.64315796,82.19960022,82.9513092,83.04049683,84.87467194,84.67424011,84.79414368,85.32691193,85.07559967,85.13626099,85.27002716,85.65290833,85.10974121,85.51687622,,
圣多美和普林西比,STP,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,50.53321838,,,,,,,106.79245,,,,68.54429626,,,,,,,,,,,47.8027916,,,60.92679977,57.25469971,71.07180023,74.31096649,,72.48490906,75.35662079,84.04818726,85.73432922,110.0764694,91.3809967,96.80719757,89.40055847,95.20300293,80.3980484,86.55522919,,,,,,
苏里南,SUR,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,71.40171051,85.26480865,77.87403107,82.70057678,,,,,,89.64705658,,81.99019623,79.19339752,86.82298279,,,,,,,,,,,,,,,,83.92630005,91.21468353,74.90000153,87.58310699,86.35144806,86.21981049,85.05449677,85.73803711,86.2871933,89.33088684,88.23636627,87.44761658,82.47801208,82.53500366,86.18579865,90.96678162,82.03491974,,
斯洛伐克共和国,SVK,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.68852234,96.95316315,97.59824371,97.01526642,97.22856903,98.50097656,99.60182953,100.2053528,98.75435638,100.8837814,99.04695892,99.48686981,102.868187,100.84552,97.85977936,97.72238159,98.04483032,96.872612,97.08640289,99.06745148,95.62663269,94.61190033,93.59149933,93.97527313,93.80416107,94.81204987,92.8151474,91.38371277,96.54824066,92.65296936,96.64772797,
斯洛文尼亚,SVN,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.06176758,97.67002869,97.95600891,97.78607941,98.88330078,96.34043121,105.4004135,,,,,94.30596924,95.39495087,97.48136139,96.98664856,97.50466919,97.89150238,97.38658142,98.7430191,96.62934113,97.18821716,98.63632202,97.29489136,97.4262085,97.77307129,97.73819733,
瑞典,SWE,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,96.24462128,97.58251953,97.29351807,96.74432373,97.11264038,97.02194977,97.84345245,97.8555603,98.49577332,99.1427002,99.50878906,98.584198,98.62658691,98.52787781,,,98.58896637,98.84487152,99.11196899,98.83270264,99.36717224,99.55715942,104.0432587,104.5663986,,,,,101.1755295,101.0350418,100.3499603,100.0676804,99.81681824,99.0506134,99.53186035,99.46179199,99.4052124,99.69418335,99.31243896,98.64713287,97.62365723,99.18666077,99.27497864,99.01744843,99.26918793,99.51132965,99.65846252,99.53344727,98.74694061,99.58921051,99.71408081,99.90505981,
斯威士兰,SWZ,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,40.38727951,38.52127075,39.21278,48.12258911,53.89184189,57.68354034,59.58884048,59.34807968,59.41748047,58.55456924,60.52906036,60.76961899,62.49401093,63.93215942,64.0960083,65.14939117,66.60726166,64.29213715,67.72395325,64.87754822,65.11110687,62.89756012,63.73999023,62.20579147,63.24092865,66.77957916,64.15685272,65.74295044,66.65074921,65.5377121,66.09368134,62.28424072,64.33165741,63.83768845,64.86190796,67.66696167,67.05497742,70.41230011,,78.17405701,85.2765274,85.28511047,85.83802032,86.71083832,87.81404877,93.61572266,99.5820694,102.6272202,102.4439621,100.7673798,,,,
圣马丁(荷属),SXM,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
塞舌尔,SYC,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,87.15328217,96.39888763,104.4914093,,102.3255768,102.1582718,100.9467468,99.88194275,105.0887604,,100.6142502,95.35176086,95.50705719,102.93367,98.48101044,95.41512299,102.9232635,98.33925629,95.97855377,103.5812683,,109.8089218,93.32524109,97.36511993,106.744873,,,106.7934799,112.4301682,110.3734436,106.2415237,111.2328796,113.6044922,107.4567184,106.6389999,104.4247818,,96.96587372,92.3551178,101.9117584,104.9773788,107.1964035,96.45494843,99.38462067,101.6344681,105.1244507,110.3801193,92.84750366,105.0490875,99.60421753,101.8987274,92.08899689,103.7233963,
阿拉伯叙利亚共和国,SYR,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,36.14540863,39.53723145,41.03438187,46.07865143,48.49703979,52.08263016,55.13611984,57.6059494,55.49378967,55.2077713,57.61265182,62.2403717,65.97048187,69.97708893,74.62259674,78.31211853,79.47557068,80.06481934,84.95178223,85.06408691,87.28453064,92.15483856,85.10543823,87.75614166,87.60997772,89.30458832,87.71115875,87.42552185,87.90264893,88.14672089,89.92987823,91.21470642,101.7570114,101.8740616,105.4657974,108.8279037,108.1403275,107.9031372,107.8528214,106.1262283,104.7506485,104.21698,61.74428177,,,,,,,56.7361908,56.79156876,59.57913971,63.05318832
特克斯科斯群岛,TCA,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.21053314,,,78.62595367,,,93.19728088,94.77124023,105.5900574,,104.9382706,105.1724091,,,,100,,,,,66.26983643,70.73171234,,,130.4347839,,,99.2857132,95.60440063,
乍得,TCD,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,4.852469921,4.490330219,,,,,,,,,,,3.739089966,4.674349785,6.32502985,7.194250107,,,9.172419548,6.637129784,7.157279968,8.052650452,,11.5581398,12.84471989,14.50944996,16.62479973,20.86117935,22.64546967,20.3553791,21.37648964,,,23.22130013,23.69065094,26.80410004,27.16540909,30.16246033,,31.1634407,33.9864006,31.17444992,33.96255875,,,37.69419861,,
东亚与太平洋地区 (IBRD与IDA),TEA,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.2893219,89.50641632,90.35513306,90.84873962,91.19290924,92.47531891,93.27896881,93.09420776,93.69367981,93.83660889,94.27809906,94.31797028,97.0418396,102.3124695,102.9968109,102.7644272,101.5156097,99.32141113,99.90499878,96.2006073,94.31067657,96.37138367,98.05608368,99.25253296,98.40724945,96.27837372,98.05776215,98.07160187,
欧洲与中亚地区 (IBRD与IDA),TEC,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.21765137,93.08586884,93.02545929,92.49198914,92.85730743,93.38202667,94.1807785,95.29431152,95.11815643,97.73870087,98.45050049,97.3812027,98.03723145,99.28196716,97.26106262,96.34095001,96.5417099,96.18630219,95.95075226,96.95030975,97.25507355,97.38141632,97.00765991,97.556427,105.422287,96.82054901,95.95078278,97.66252899,98.28964233,98.57273865,98.75457001,
多哥,TGO,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,12.18782043,15.34473038,,,,21.62441063,,28.92617989,30.09528923,31.55779076,29.55821037,29.11219978,28.74898911,24.32806015,19.32118988,19.92502022,18.93987083,23.34436035,18.22159004,22.54225922,22.95063019,23.74058914,,19.86531067,27.40456009,31.21282005,,,40.86679077,49.61645889,56.55820084,,59.2294693,61.58921051,61.06180954,61.02775955,,55.00622177,55.15848923,60.04412842,61.84550095,66.08084106,71.16030884,78.09651184,,90.77062225,89.01809692,87.98435211,85.11842346,86.16905212,86.78385162,87.48748779,
泰国,THA,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,33.0152092,35.19895935,35.75125885,37.49356842,,,73.65863037,,,,,,,,,,,,,,,,,,85.2909317,82.46243286,100.7098694,,,,,,,,,,,,,,,,98.75785828,99.16317749,99.25099945,99.72699738,99.63500214,97.58899689,
塔吉克斯坦,TJK,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.39827728,97.61547089,95.61351013,89.28877258,,90.27487946,91.8024826,88.81194305,89.84179688,,,,,,
土库曼斯坦,TKM,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
拉丁美洲与加勒比海地区 (IBRD与IDA),TLA,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,66.30206299,69.94117737,64.02822876,65.99582672,67.22460938,67.73187256,67.64778137,69.36521912,70.28157806,72.30001068,74.44628906,75.7371521,77.41348267,78.8710022,80.50389099,80.47769165,82.01158142,83.36055756,83.9973526,84.83122253,86.47016907,86.81360626,89.23313904,89.08010864,88.37908173,89.01274872,89.45200348,90.23361969,91.1217804,91.61652374,91.907547,91.88004303,93.13440704,93.40895844,94.07951355,94.74017334,95.62301636,96.61797333,96.56894684,96.8050766,97.13818359,97.13118744,98.17598724,98.15116882,98.51931763,97.03791046,96.54546356,95.62452698,94.97225952,94.96147919,95.53681946,96.15097046,96.50093842,
东帝汶,TLS,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.96701813,85.14897919,82.54199982,84.50499725,89.43399811,95.58699799,99.46299744,106.7529984,101.848999,100.5579987,105.1380005,108.4449997,105.7939987,,,
中东与北非地区 (IBRD与IDA),TMN,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,34.36367035,34.24668121,34.53952026,36.22375107,37.7774086,40.73059082,43.01819992,45.63629913,44.99312973,42.75093842,47.57569885,51.23960876,52.92787933,54.77241135,57.46657944,62.07225037,62.08256912,62.37155914,64.02062988,64.8263092,67.08618164,68.38627625,70.26831055,71.40786743,72.03198242,74.16636658,74.99933624,75.60865021,76.35385132,77.19606781,76.95265198,78.48773193,78.67601776,78.51822662,83.71366119,86.03575897,81.98780823,83.44093323,85.24430084,84.16439819,84.87654877,85.31347656,86.29335785,83.28405762,82.78040314,82.02127838,81.6084671,81.0192337,81.92459106,82.18890381,84.43795776,84.66255951,84.83730316,
汤加,TON,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,78.68731689,95.21002197,109.3635712,,117.1177826,97.98506927,,103.4621582,89.70954132,95.25021362,,,,111.9439926,90.08129883,,114.3987274,,,,,99.05254364,104.7661133,,104.8569031,,,,101.0124588,97.30146027,,,,,,90.04499817,105.7610016,,,,,,,103.947998,108.6179962,112.9899979,
南亚 (IBRD与IDA),TSA,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,29.11874008,29.27108955,29.85840034,30.24271965,30.63536072,31.70565033,32.34534836,33.00959015,34.42850113,35.64500046,36.93935013,38.30688095,39.74322128,41.13684845,42.64738846,44.1235199,45.67734909,47.23284149,49.06320953,50.40439987,51.66036987,52.9681282,54.25106049,55.42232895,56.6933403,58.00592041,57.8554306,57.73085022,57.55305862,57.42623138,59.73511124,61.37154007,63.77283096,69.59237671,72.20613861,74.98625946,77.40009308,79.96884155,82.19223785,83.92716217,83.29383087,81.70677185,84.06989288,85.89781189,87.39964294,88.14040375,87.9885025,87.58847046,86.81539154,86.10215759,87.14888763,87.84069061,98.34934235,
撒哈拉以南非洲地区 (IBRD与IDA),TSS,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,40.20404816,40.66384125,41.18774033,41.9654007,42.65343857,43.68424988,44.91054153,46.48209,47.19290924,48.40052032,49.05821991,49.82690811,51.93373871,50.0737114,50.15761948,49.51026917,48.60541153,47.60113907,48.46950912,49.18994141,48.68756866,49.61645889,48.94675064,49.08654022,49.51974106,49.2048912,48.57546997,48.64535141,48.4967308,49.82030869,50.77109146,51.83428955,52.63980865,54.96075821,57.7105484,57.87189102,59.5033493,63.23320007,63.95684814,63.67562866,64.60777283,64.73381042,65.07215881,65.46209717,66.24227142,66.69261169,67.4798584,67.74829865,68.33988953,69.09922791,,
特立尼达和多巴哥,TTO,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,115.0777435,,,89.89965057,,,96.36509705,,,95.08078766,95.30033112,92.61271667,,,90.91525269,89.404953,,98.18234253,92.73461914,87.85182953,,89.60198975,93.85276031,91.18209839,,92.92427826,89.00390625,90.23786163,87.72933197,,,,,,,,,,,,,
突尼斯,TUN,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,42.70204926,,,48.59846115,50.43040848,52.37303162,44.72238159,46.64376068,63.11817932,50.19232941,52.65068817,56.20024109,56.69916153,59.02159119,59.47566986,59.45291138,64.07968903,71.2023468,66.90995789,,67.20957184,73.95469666,83.44429016,81.35147095,83.34684753,,84.56996155,85.51487732,88.93653107,91.53897095,93.83264923,96.01587677,97.71322632,,97.07409668,88.99176025,88.22416687,98.49233246,,,97.16226959,98.46656799,98.65455627,94.13887024,91.18061829,,,99.73973083,99.5178299,,
土耳其,TUR,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,80.90390015,84.5798111,92.60681915,88.8188324,103.7221222,88.08930969,88.77111053,91.76672363,97.6563797,91.91303253,92.27275085,90.45974731,,,,,,,,,,,,,,,,,,103.2190094,99.07711792,98.80111694,135.3400726,92.977211,91.29519653,96.76567841,100.6878891,103.4843063,,
图瓦卢,TUV,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.94872284,,,138.7096863,102,,,,95.09803772,,,118,101.9230804,109.7087402,107.2072067,117.4311905,114.0350876,,,,,,,,102,123.4042587,102.173912,,85.7142868,92,103.7735825,100.9174271,97.29730225,
坦桑尼亚,TZA,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,27.16913033,29.53071022,,,,,67.71365356,78.54853058,84.80930328,114.3790665,,69.46563721,67.15065765,61.91687012,45.25735855,,61.38056183,52.82434082,56.07397842,54.15380859,,,58.30459976,48.14337921,58.62810135,50.53205872,56.6999588,60.33361816,,58.14339066,54.27960968,71.42656708,82.38912964,,103.2584534,90.43254852,,83.66903687,79.22039032,,63.13130188,64.80618286,,70.6413269,67.12700653,70.01599121,75.3730011,91.42199707,
乌干达,UGA,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,25.55867958,,,,26.64858055,,,,,,,,,,,,,,,52.36323929,55.43109894,55.12295914,52.74951172,52.07022858,,49.24140167,54.3741188,72.36961365,54.68214035,52.97306061,54.28924179,54.69493103,58.64128876,53.19100189,55.21982956,53.6522789,,,,,,
乌克兰,UKR,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.9522934,91.42529297,,,,,98.23110962,95.21643066,97.89737701,101.6895523,,,119.5740738,105.0432281,104.3820572,101.2336121,100.4184723,100.3236237,101.9095917,98.31591797,99.23268127,96.9167099,89.36119843,87.01062775,88.25467682,85.09239197,89.8622818,90.26804352,89.77919769,,
中高等收入国家,UMC,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.27835083,92.61808014,90.60221863,91.38620758,91.78620911,91.88378143,92.30439758,92.58039856,93.09822083,93.47821045,93.9943924,94.34239197,94.19996643,96.43562317,100.3156433,100.8093033,100.6500626,99.76451874,98.51397705,99.03392792,95.92028046,94.27047729,96.6390686,95.98616791,96.18514252,96.19004059,94.95031738,96.417099,96.45005798,
乌拉圭,URY,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,70.53208923,,67.41790009,69.27700806,67.4490509,67.55088043,71.81342316,,,,,90.40241241,90.09729004,91.75479126,92.30004883,95.57939148,98.5403595,99.08753967,97.93308258,97.38204956,96.69132233,95.70999146,97.69571686,98.55956268,96.35848999,101.5723877,98.9761734,97.38693237,99.23734283,96.20912933,95.03884125,97.63458252,98.2648468,101.2287674,103.2743301,102.3920593,101.0845795,101.9199371,100.0706863,100.0515823,101.5037308,101.1142731,101.9412613,,102.3880615,,101.1353683,100.423172,,
美国,USA,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.16603088,95.47634125,103.3436279,101.677948,100.2872772,94.06735229,
乌兹别克斯坦,UZB,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.0242386,101.7214203,98.25029755,96.93251038,98.41529083,98.17868042,95.92259216,95.95961761,94.63658142,94.79599762,94.03199768,92.49500275,93.58000183,94.34899902,95.77400208,96.91799927,98.01499939,100.1259995,101.4110031,101.9020004,99.83300018,97.48300171,95.8789978
圣文森特和格林纳丁斯,VCT,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.68154907,105.9713974,,,,104.9289093,,97.72962189,100.3184662,104.7045975,111.8047714,108.7990494,111.0285034,113.753212,103.0144196,124.1424789,110.8209991,122.3769989,117.3320007,,
委内瑞拉玻利瓦尔共和国,VEN,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.46385193,81.65033722,,84.73265839,88.12091827,87.32475281,,,84.79398346,84.73612976,,84.53941345,86.31752014,87.90418243,93.92722321,91.44898224,91.80227661,93.87478638,97.5442276,98.93585968,95.57962036,95.37265778,93.74108887,95.09166718,96.60047913,96.90310669,97.27983093,96.1648407,93.01242065,89.98071289,,,,,,
英屬維爾京群島,VGB,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,92.1875,,,,,,,,,121.6783218,,,,,,,,115,98.37837982,109.3922729,108.2417603,108.5561523,92.5133667,,96.92308044,91.62561798,90.43061829,93.92523193,102.4390182,98.52941132,106.5,89.70587921,93.23670959,74.76190186,66.07142639,79.9163208,,,
美属维京群岛,VIR,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
越南,VNM,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.40122986,98.63137054,104.7498474,102.4208984,102.3218079,,,,,,,,,,92.23500061,101.4609985,97.45500183,101.5559998,,110.6930008,,,,117.8300018,
瓦努阿图,VUT,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.34237671,,75.10938263,,,,90.2718811,,85.720047,95.73628235,,,82.16417694,,,80.30860138,80.7961731,84.73703766,84.74299622,,,90.8769989,,,,,,94.48300171,95.24199677,96.625,104.7610016,
世界,WLD,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,70.67787933,69.07636261,68.12718964,68.048172,71.7588501,73.93382263,73.02761078,73.40257263,73.72074127,73.15770721,75.41758728,75.92915344,76.64541626,76.75523376,77.5146637,77.79708099,77.87164307,77.33326721,77.51178741,76.97075653,76.67034912,75.97969055,75.33612823,75.59249878,75.15418243,76.81893158,76.19963074,76.41651917,76.66532135,76.85151672,77.43982697,78.50608826,79.299263,80.43765259,81.43241119,82.6745224,83.3633194,84.74546051,86.75585938,87.83628845,87.58377838,86.67027283,87.10740662,87.42021942,86.9511795,86.59929657,87.32177734,87.03336334,87.05091095,87.061409,87.12680054,87.80371094,90.41710663,
萨摩亚,WSM,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.79007721,95.85661316,92.86035156,,,,,,99.95854187,,92.41786194,98.50900269,99.78600311,94.59999847,,95.63700104,104.3809967,104.2249985,105.5179977,101.0619965,106.9940033,98.57700348,100.5100021,104.2699966,
科索沃,XKX,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
也门共和国,YEM,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.85668945,,34.88795853,36.27481842,40.05458832,40.90742874,42.7039299,,,48.62636948,,50.72454071,,55.27426147,56.99232101,,,58.72425842,,,,,,,
南非,ZAF,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.82273102,,,,,,,83.89930725,77.09912872,74.38301849,,78.52741241,81.97625732,86.72931671,,,,,,,,,,,96.18112946,96.99550629,,99.22112274,98.82959747,97.59603119,98.6489563,,
赞比亚,ZMB,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,48.20516968,50.6425705,54.14545059,56.24388885,56.93270874,59.8263092,64.95320129,64.70999908,65.14656067,67.23327637,69.26796722,71.1210022,73.87274933,,76.85307312,,,,,,,,,,,,58.45098877,55.85245132,54.50442886,,53.69057083,,64.92723083,68.59562683,77.17112732,80.45288086,84.49021912,79.79488373,102.6450272,,89.52268982,80.46465302,,,,,,,,,,
